customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_group,total_services,is_auto_payment,Probability_Churn,Risk_Segment,Main_Churn_Reason
ccca1e14-c3b8-480f-8440-8e983d53ec43,Female,1,No,No,28,Yes,No phone service,DSL,One year,Yes,Mailed check,95.49,2674.02,No,2-4 Years,2,0,0.0357,Low Risk,Contract Two Year
b1a50a3d-cebd-4b2b-9cfb-bce7e8f2c584,Male,1,No,Yes,10,Yes,No phone service,Fiber optic,One year,No,Mailed check,87.83,884.18,No,0-1 Year,2,0,0.0465,Low Risk,Contract Two Year
a60147c3-48e0-4502-8598-f3c8af449605,Female,1,No,No,40,Yes,No phone service,DSL,One year,Yes,Electronic check,50.79,2032.51,No,2-4 Years,2,0,0.0333,Low Risk,Contract Two Year
44d18524-cf0e-4567-882d-7fc1be3074f8,Female,0,Yes,No,42,Yes,No phone service,Fiber optic,Two year,Yes,Electronic check,43.48,1838.44,No,2-4 Years,2,0,0.0499,Low Risk,Contract One Year
1186da93-da7d-4c53-b020-cf0669b41194,Female,1,Yes,Yes,22,Yes,No phone service,DSL,One year,Yes,Mailed check,30.51,673.41,No,1-2 Years,2,0,0.0164,Low Risk,Contract Two Year
1c405045-4a22-4ae9-a2f9-cafe2eb23ca3,Male,1,Yes,No,27,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.03,2491.16,No,2-4 Years,1,1,0.4377,Medium Risk,Contract One Year
73e88db6-9e23-43d0-b491-5c14a30b669c,Male,1,Yes,Yes,34,Yes,No phone service,Fiber optic,Two year,Yes,Credit card (automatic),36.69,1246.23,No,2-4 Years,2,1,0.0114,Low Risk,Contract One Year
7df37378-9f6c-4ab4-b352-2c1845aa9503,Male,0,Yes,Yes,66,Yes,No phone service,Fiber optic,Two year,No,Bank transfer (automatic),59.59,3933.99,No,4+ Years,2,1,0.0084,Low Risk,Contract One Year
26f341c8-04f7-48c8-9215-b5033012f819,Male,1,Yes,Yes,10,Yes,Yes,No,Month-to-month,No,Mailed check,26.45,267.71,No,0-1 Year,2,0,0.5367,Medium Risk,Contract One Year
05aa5eab-88f3-47ea-b83f-52740cb4afe1,Female,0,No,No,48,Yes,Yes,No,Month-to-month,Yes,Mailed check,21.05,1014.44,Yes,4+ Years,2,0,0.562,Medium Risk,Contract One Year
4838a888-1a2e-4864-b8ea-ca362f999b2a,Male,0,No,Yes,60,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.38,5782.61,No,4+ Years,2,0,0.4843,Medium Risk,Contract One Year
703c1286-b717-44cd-a002-91bb44e9f8fb,Female,1,No,Yes,51,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),73.34,3740.35,Yes,4+ Years,2,1,0.5239,Medium Risk,Contract One Year
17172654-3b99-4815-8219-a9c7ba23b07a,Female,0,No,Yes,24,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),67.76,1628.75,Yes,2-4 Years,2,1,0.5845,Medium Risk,Contract One Year
3799a376-7e5b-4ac9-83c5-01fe269334ef,Male,0,No,No,2,Yes,No phone service,No,Month-to-month,Yes,Credit card (automatic),84.96,172.43,Yes,0-1 Year,1,1,0.7797,High Risk,Contract One Year
c9254bb5-4fc3-4d4e-ab95-0c1d578799d9,Male,0,Yes,No,66,Yes,No phone service,DSL,One year,Yes,Bank transfer (automatic),23.32,1533.99,No,4+ Years,2,1,0.0113,Low Risk,Contract Two Year
5f13e10b-ff7a-484d-bf96-dd35cca99089,Male,0,Yes,No,12,Yes,Yes,No,One year,No,Bank transfer (automatic),77.75,934.12,No,1-2 Years,2,1,0.0227,Low Risk,Contract Two Year
081fec82-ca9a-4f77-b26a-51a576b40672,Female,1,Yes,No,24,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,54.71,1314.64,No,2-4 Years,2,0,0.5759,Medium Risk,Contract One Year
c02553ea-d7f2-4678-9489-8025548b2ce3,Male,0,Yes,Yes,18,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),31.06,554.2,No,1-2 Years,2,1,0.3801,Medium Risk,Contract One Year
4439940d-0e58-4770-a566-0316f39ef1be,Female,0,No,Yes,34,Yes,Yes,No,Two year,Yes,Mailed check,110.44,3759.49,No,2-4 Years,2,0,0.0185,Low Risk,Contract One Year
8b0ea0b9-1246-4474-a475-c0eec6913069,Female,1,Yes,No,22,Yes,No phone service,No,One year,Yes,Bank transfer (automatic),32.65,720.36,No,1-2 Years,1,1,0.0161,Low Risk,Contract Two Year
e54c8739-3133-439e-ae7d-952b785b8a07,Male,1,Yes,No,36,Yes,No phone service,DSL,Two year,Yes,Electronic check,117.89,4255.69,No,2-4 Years,2,0,0.0256,Low Risk,Contract One Year
61af0e8e-d137-47e1-8005-353dd76f1e65,Female,1,No,No,22,Yes,No phone service,DSL,Month-to-month,No,Bank transfer (automatic),71.06,1563.19,No,1-2 Years,2,1,0.489,Medium Risk,Contract One Year
f97f4994-1f38-4f55-833a-c4d6d4085391,Male,1,Yes,No,61,Yes,No phone service,DSL,Two year,Yes,Mailed check,108.73,6638.21,No,4+ Years,2,0,0.0281,Low Risk,Contract One Year
62821d61-3fbb-4f57-b6f5-6f1cc4a531cd,Female,0,No,Yes,33,Yes,Yes,Fiber optic,Two year,No,Mailed check,102.42,3382.56,No,2-4 Years,3,0,0.0312,Low Risk,Contract One Year
3f46057b-7165-436b-b997-c779c56f05e6,Female,1,No,Yes,20,Yes,No,No,One year,No,Electronic check,113.32,2276.01,No,1-2 Years,1,0,0.05,Low Risk,Contract Two Year
32fd73c5-0894-4176-be99-df69bcd49975,Female,1,No,Yes,67,Yes,No phone service,No,Two year,Yes,Bank transfer (automatic),43.74,2925.73,No,4+ Years,1,1,0.0238,Low Risk,Contract One Year
180dc855-c55f-4de8-bc3e-1d1975f94230,Male,1,No,Yes,16,Yes,No phone service,No,Two year,No,Bank transfer (automatic),40.15,639.92,No,1-2 Years,1,1,0.0202,Low Risk,Contract One Year
355cca9c-fb6b-41dc-aa7f-7e0685695f97,Female,1,Yes,Yes,68,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.0,3463.32,No,4+ Years,2,1,0.0131,Low Risk,Contract Two Year
f6121d2c-ae73-40eb-a39d-8fe7790b185c,Female,1,No,Yes,70,Yes,No phone service,Fiber optic,Month-to-month,Yes,Electronic check,87.05,6093.11,Yes,4+ Years,2,0,0.3752,Medium Risk,Contract One Year
289ac251-52b4-44e8-afab-cd734fe66636,Female,0,No,Yes,14,Yes,Yes,DSL,Month-to-month,No,Electronic check,31.05,429.08,Yes,1-2 Years,3,0,0.6094,Medium Risk,Contract One Year
bea6450f-0acc-423c-ba6d-bed8a110e887,Male,0,Yes,No,46,Yes,No phone service,DSL,Two year,Yes,Credit card (automatic),31.77,1453.79,No,2-4 Years,2,1,0.0294,Low Risk,Contract One Year
1f44aa88-855b-4c5b-8cb1-457eeffad15b,Female,1,No,No,44,Yes,No phone service,No,Two year,No,Mailed check,111.14,4879.49,No,2-4 Years,1,0,0.0246,Low Risk,Contract One Year
4c7f03bb-a376-4c2d-bb31-dcdc40d91a8e,Male,0,No,No,54,Yes,No,DSL,Month-to-month,Yes,Mailed check,110.55,5958.71,Yes,4+ Years,2,0,0.6417,Medium Risk,Contract One Year
0d559b64-e334-4bac-9c44-ebd132df8d45,Female,1,Yes,No,5,Yes,No,No,Two year,No,Credit card (automatic),28.65,146.53,No,0-1 Year,1,1,0.046,Low Risk,Contract One Year
f9287d26-37c0-487a-aaac-826edd18ab28,Female,0,Yes,No,43,Yes,No phone service,DSL,Two year,Yes,Credit card (automatic),18.25,782.47,No,2-4 Years,2,1,0.0207,Low Risk,Contract One Year
6f2537ce-a206-427c-bc68-41d61ce8e12f,Female,1,Yes,Yes,31,Yes,Yes,No,Two year,No,Mailed check,50.68,1564.91,No,2-4 Years,2,0,0.0248,Low Risk,Contract One Year
cb5d2b59-2ad8-40ca-83db-7a2e531350e0,Male,0,Yes,Yes,54,Yes,No phone service,DSL,Two year,Yes,Bank transfer (automatic),27.51,1482.24,No,4+ Years,2,1,0.025,Low Risk,Contract One Year
6553b15f-1ea1-4b0f-95ae-b18b46ae7e06,Male,1,No,No,32,Yes,No,Fiber optic,Two year,No,Bank transfer (automatic),103.79,3318.64,No,2-4 Years,2,1,0.0407,Low Risk,Contract One Year
f80590f0-0249-4a09-be3b-1a40ca0553a2,Female,0,Yes,Yes,35,Yes,No phone service,Fiber optic,Two year,No,Credit card (automatic),108.58,3795.48,No,2-4 Years,2,1,0.0344,Low Risk,Contract One Year
b0d515ab-c891-455d-94c1-76b90ac013d5,Female,1,No,No,29,Yes,No,Fiber optic,Two year,No,Credit card (automatic),26.8,785.23,No,2-4 Years,2,1,0.0356,Low Risk,Contract One Year
27ad8d51-98a1-4e4f-b03b-693479ab56d1,Female,0,No,Yes,25,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),56.85,1428.33,No,2-4 Years,2,1,0.0198,Low Risk,Contract Two Year
3fac4317-16e8-47b0-8552-f3c55f13fb98,Female,0,Yes,No,66,Yes,No phone service,Fiber optic,One year,Yes,Credit card (automatic),79.27,5239.76,No,4+ Years,2,1,0.0242,Low Risk,Contract Two Year
af9a1168-1766-4795-bffa-b493285eed0a,Male,0,No,No,72,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),27.79,2001.78,No,4+ Years,3,1,0.0885,Low Risk,Contract One Year
f83b1806-ee4c-4b18-96a2-d49d9e5f8273,Female,0,Yes,No,44,Yes,No phone service,No,Two year,No,Mailed check,27.96,1231.64,No,2-4 Years,1,0,0.0125,Low Risk,Contract One Year
0f5f9707-a008-4c20-8272-88e6ff39a117,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Two year,Yes,Mailed check,117.48,4578.46,No,2-4 Years,3,0,0.0487,Low Risk,Contract One Year
276732d3-a502-4c4b-9b03-34d80f4d6c40,Female,1,Yes,Yes,29,Yes,Yes,DSL,One year,No,Mailed check,27.06,780.5,No,2-4 Years,3,0,0.0346,Low Risk,Contract Two Year
1b7e0502-ca9d-4831-894e-7397b38a3db1,Female,1,Yes,Yes,16,Yes,No,No,One year,No,Credit card (automatic),118.3,1892.91,No,1-2 Years,1,1,0.033,Low Risk,Contract Two Year
5115d7ee-3b90-408e-bce3-456320363a73,Female,1,No,No,46,Yes,No phone service,Fiber optic,One year,No,Bank transfer (automatic),64.86,2986.82,No,2-4 Years,2,1,0.0223,Low Risk,Contract Two Year
a50784cb-c9df-401e-8ef0-0de1fb4f1972,Male,1,No,Yes,58,Yes,No,No,Month-to-month,No,Mailed check,66.13,3841.52,Yes,4+ Years,1,0,0.4925,Medium Risk,Contract One Year
e44cbd41-ce36-492a-98e9-d0aac1b6edd4,Male,1,No,No,1,Yes,No,DSL,Two year,No,Credit card (automatic),58.72,55.99,No,0-1 Year,2,1,0.1049,Low Risk,Contract One Year
05776108-3166-4c94-bbb2-4366704fe1a8,Female,0,Yes,Yes,29,Yes,No phone service,DSL,Two year,No,Credit card (automatic),104.64,3028.3,No,2-4 Years,2,1,0.0232,Low Risk,Contract One Year
b972393a-5bb0-4d76-a0b5-7717b072afc8,Male,1,Yes,No,8,Yes,No phone service,DSL,Month-to-month,Yes,Electronic check,49.93,403.11,Yes,0-1 Year,2,0,0.725,High Risk,Contract One Year
0a1bebd3-e60e-4813-802d-a0fa227dcecc,Female,0,Yes,Yes,51,Yes,No phone service,Fiber optic,Month-to-month,No,Bank transfer (automatic),54.9,2790.81,Yes,4+ Years,2,1,0.5969,Medium Risk,Contract One Year
8f1c3fa0-7000-4009-b4e5-70ba7c3cc2bc,Female,1,Yes,No,60,Yes,Yes,No,One year,No,Bank transfer (automatic),31.15,1868.8,No,4+ Years,2,1,0.026,Low Risk,Contract Two Year
7d76ab58-b271-415b-8af0-9ec34b726a7c,Female,0,Yes,Yes,20,Yes,No phone service,DSL,Month-to-month,No,Bank transfer (automatic),93.97,1879.85,Yes,1-2 Years,2,1,0.6181,Medium Risk,Contract One Year
8b2ab759-2fc6-44e6-9113-5d7e30952621,Female,1,No,Yes,4,Yes,No phone service,No,Two year,Yes,Electronic check,61.06,242.35,No,0-1 Year,1,0,0.0351,Low Risk,Contract One Year
77e8b762-bb7e-4979-92dc-bffd59008d65,Male,0,No,Yes,19,Yes,No phone service,DSL,Month-to-month,No,Bank transfer (automatic),91.64,1733.43,Yes,1-2 Years,2,1,0.6171,Medium Risk,Contract One Year
994316bb-d4d3-43a5-9e1f-1619467ba9e5,Female,1,No,Yes,45,Yes,No,No,One year,No,Electronic check,96.67,4348.32,No,2-4 Years,1,0,0.0415,Low Risk,Contract Two Year
290c4414-8df5-4b01-9c4d-b762ea1af7d2,Female,0,Yes,Yes,13,Yes,No,No,One year,No,Mailed check,20.83,279.0,No,1-2 Years,1,0,0.0445,Low Risk,Contract Two Year
730ad7de-27af-4ff9-87f8-9f6211a1e557,Female,1,No,No,52,Yes,No phone service,DSL,Month-to-month,Yes,Bank transfer (automatic),67.7,3523.36,Yes,4+ Years,2,1,0.5252,Medium Risk,Contract One Year
8aa6b006-436a-4b9d-91c5-6a004bb13407,Male,0,No,Yes,43,Yes,No phone service,Fiber optic,Month-to-month,Yes,Electronic check,37.97,1638.52,Yes,2-4 Years,2,0,0.7919,High Risk,Contract Two Year
c6a28e4e-002f-4ca4-b43e-85315dfb1922,Male,0,No,No,72,Yes,No,DSL,One year,No,Mailed check,115.08,8279.67,No,4+ Years,2,0,0.013,Low Risk,Contract Two Year
bbd0fe6c-6108-4fcc-8186-722ba355ad05,Male,0,No,Yes,26,Yes,Yes,Fiber optic,Two year,No,Credit card (automatic),48.21,1254.74,No,2-4 Years,3,1,0.0321,Low Risk,Contract One Year
9ea6ed4a-04ca-430a-a207-db202f7f2cd7,Male,0,No,Yes,28,Yes,Yes,Fiber optic,One year,Yes,Mailed check,95.79,2682.56,No,2-4 Years,3,0,0.0364,Low Risk,Contract Two Year
9ec5405d-c6a9-4598-9d34-0833db592a19,Male,1,No,No,56,Yes,No phone service,Fiber optic,One year,Yes,Electronic check,23.98,1343.42,No,4+ Years,2,0,0.1073,Low Risk,Contract Two Year
10372a5c-b893-408a-9219-02163d211daf,Female,0,No,Yes,39,Yes,No phone service,DSL,Two year,No,Electronic check,116.29,4538.09,No,2-4 Years,2,0,0.0146,Low Risk,Contract One Year
d1ad3e51-89f9-4de9-b798-0131a885a7b4,Male,0,No,No,55,Yes,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),41.74,2296.44,Yes,4+ Years,2,1,0.7102,High Risk,Contract One Year
aee7c7a5-8629-4fbe-b09b-48dd63329992,Male,0,Yes,Yes,26,Yes,Yes,DSL,Two year,Yes,Electronic check,47.96,1241.01,No,2-4 Years,3,0,0.0216,Low Risk,Contract One Year
277529a2-8d2c-4e83-8407-26547f5f61aa,Male,0,Yes,No,11,Yes,No,No,Month-to-month,Yes,Mailed check,22.43,249.8,No,0-1 Year,1,0,0.4681,Medium Risk,Contract One Year
68e8f311-5295-4a96-887b-25d79cf023dd,Male,0,Yes,Yes,43,Yes,No phone service,Fiber optic,One year,No,Credit card (automatic),45.56,1963.28,No,2-4 Years,2,1,0.0105,Low Risk,Contract Two Year
18a440bd-1c47-40a5-9270-2b29a41247a2,Male,0,No,No,6,Yes,No,DSL,One year,No,Mailed check,43.61,268.26,No,0-1 Year,2,0,0.0601,Low Risk,Contract Two Year
0b34fc84-1111-4e29-a8ad-153985f0786a,Female,1,No,Yes,42,Yes,Yes,DSL,Month-to-month,No,Bank transfer (automatic),33.72,1423.06,Yes,2-4 Years,3,1,0.5576,Medium Risk,Contract One Year
2dbb45bd-2138-42e6-b013-a170d5cf3b4c,Male,0,Yes,Yes,72,Yes,No phone service,No,Two year,No,Credit card (automatic),76.85,5535.58,No,4+ Years,1,1,0.0278,Low Risk,Contract One Year
1b67f7bb-33bb-4382-8801-8e83df9d3910,Male,0,Yes,Yes,47,Yes,No,No,Month-to-month,Yes,Mailed check,54.91,2575.06,No,2-4 Years,1,0,0.3886,Medium Risk,Contract One Year
08252b39-1947-4a42-b10d-c9d17c413a2a,Female,1,Yes,Yes,11,Yes,No phone service,Fiber optic,Two year,Yes,Mailed check,109.48,1196.63,No,0-1 Year,2,0,0.0484,Low Risk,Contract One Year
637b3648-d617-49c0-a449-d64f922ddab6,Male,1,Yes,No,68,Yes,No phone service,Fiber optic,Two year,No,Bank transfer (automatic),37.34,2537.98,No,4+ Years,2,1,0.017,Low Risk,Contract One Year
9fbc879e-869c-4a8e-bd6a-b7c2a86d8706,Female,0,No,No,26,Yes,No,Fiber optic,One year,Yes,Mailed check,95.68,2492.28,No,2-4 Years,2,0,0.0858,Low Risk,Contract Two Year
0c90e028-4185-400d-971d-f5fdb38950ce,Female,0,No,No,12,Yes,Yes,No,Month-to-month,No,Mailed check,54.29,655.76,Yes,1-2 Years,2,0,0.5863,Medium Risk,Contract One Year
b7c4b3ee-9b1f-46d1-b881-49dc5dc96097,Female,0,No,Yes,37,Yes,No phone service,DSL,One year,Yes,Bank transfer (automatic),20.35,754.32,No,2-4 Years,2,1,0.0258,Low Risk,Contract Two Year
ebc8f6b7-ee22-4f70-8359-9c6d1224cbd2,Female,1,No,No,13,Yes,Yes,No,Two year,Yes,Mailed check,95.29,1238.59,No,1-2 Years,2,0,0.0377,Low Risk,Contract One Year
edabddab-7dcc-4026-a7df-30b2356fdc0a,Female,0,Yes,No,54,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,51.55,2793.22,No,4+ Years,3,0,0.387,Medium Risk,Contract One Year
77d2b94f-1478-4c9d-9503-0b43e3c7ca9a,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Two year,Yes,Mailed check,58.04,235.03,No,0-1 Year,3,0,0.091,Low Risk,Contract One Year
5c65a65c-0f8a-4c2c-a390-0bc0cd0fa4a6,Female,1,Yes,Yes,49,Yes,No,DSL,One year,No,Electronic check,86.2,4223.36,No,4+ Years,2,0,0.032,Low Risk,Contract Two Year
e3f342a8-f030-4fd4-be54-898e8eda6433,Male,0,No,Yes,11,Yes,Yes,No,Two year,No,Bank transfer (automatic),55.44,606.61,No,0-1 Year,2,1,0.0147,Low Risk,Contract One Year
cb53f0be-5e7b-4866-9270-54706a7be8b1,Male,1,Yes,No,45,Yes,No phone service,DSL,Month-to-month,Yes,Credit card (automatic),30.35,1360.71,Yes,2-4 Years,2,1,0.5502,Medium Risk,Contract One Year
9def57b4-d2da-43ec-8eec-c013b55beaaa,Female,1,Yes,Yes,28,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.51,2136.74,Yes,2-4 Years,3,0,0.7536,High Risk,Contract One Year
bbfb1b71-0a68-4eb8-876d-e8c5440c7e5b,Female,1,Yes,Yes,57,Yes,No phone service,Fiber optic,Month-to-month,No,Bank transfer (automatic),56.22,3199.5,No,4+ Years,2,1,0.4543,Medium Risk,Contract One Year
13f39289-4dcc-405d-959e-f0fd1204f4d6,Female,1,Yes,Yes,54,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.16,3520.04,Yes,4+ Years,2,0,0.4725,Medium Risk,Contract One Year
84fcfcb0-f5e9-4352-b745-39f2f1d188b9,Female,1,No,No,36,Yes,No phone service,Fiber optic,Two year,No,Bank transfer (automatic),34.94,1257.75,No,2-4 Years,2,1,0.0375,Low Risk,Contract One Year
3b23feed-b9a4-4e2b-99e9-e3a418dcceb6,Male,1,No,Yes,35,Yes,No phone service,DSL,One year,No,Bank transfer (automatic),84.39,2952.02,No,2-4 Years,2,1,0.0209,Low Risk,Contract Two Year
317046b9-3080-4a5d-a2a5-0eec881af04f,Male,1,Yes,No,17,Yes,No,Fiber optic,Two year,Yes,Credit card (automatic),28.94,495.66,No,1-2 Years,2,1,0.0242,Low Risk,Contract One Year
91ed554a-3fae-4f01-a829-0f3c86b4852c,Female,0,Yes,No,30,Yes,No,DSL,One year,Yes,Credit card (automatic),112.83,3393.95,No,2-4 Years,2,1,0.0227,Low Risk,Contract Two Year
8ef4d74b-2dcc-4095-b28f-9444a0154d65,Female,1,No,Yes,45,Yes,No phone service,Fiber optic,Two year,Yes,Electronic check,29.82,1337.78,No,2-4 Years,2,0,0.0584,Low Risk,Contract One Year
bf00f56c-6a49-49a6-8ee2-5e54bfcb3388,Female,0,No,No,51,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,18.27,928.4,No,4+ Years,3,0,0.5403,Medium Risk,Contract One Year
9399ad15-a37c-41c5-842b-266b1b02fa24,Female,0,Yes,No,47,Yes,No phone service,DSL,One year,No,Mailed check,80.2,3758.31,No,2-4 Years,2,0,0.0263,Low Risk,Contract Two Year
b3da5808-756e-467d-acab-8b695ba37cb5,Male,0,No,No,38,Yes,Yes,No,Two year,No,Mailed check,64.02,2432.63,No,2-4 Years,2,0,0.0155,Low Risk,Contract One Year
1aa67474-e200-4157-ad54-c95aaa4d52a8,Female,0,No,Yes,7,Yes,Yes,Fiber optic,Month-to-month,No,Mailed check,83.45,583.51,Yes,0-1 Year,3,0,0.7335,High Risk,Contract Two Year
8cca8963-2e2e-47a4-8ade-c3792ab403f6,Male,1,No,Yes,41,Yes,No,No,One year,Yes,Bank transfer (automatic),36.39,1496.45,No,2-4 Years,1,1,0.03,Low Risk,Contract Two Year
a854027e-5667-4e49-8133-8bdc66cc7376,Male,0,Yes,Yes,57,Yes,No phone service,No,Two year,Yes,Electronic check,78.73,4487.18,No,4+ Years,1,0,0.0181,Low Risk,Contract One Year
999413cc-ff99-47a8-88ad-b388287e4086,Female,0,Yes,Yes,50,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,58.6,2927.06,No,4+ Years,3,0,0.4018,Medium Risk,Contract One Year
e7094153-5a31-4916-aefb-2a2471693ed5,Male,0,No,No,52,Yes,Yes,No,Month-to-month,No,Mailed check,48.13,2503.72,No,4+ Years,2,0,0.4822,Medium Risk,Contract One Year
ff31950a-fdd0-44a1-8cd2-216f50adff63,Female,1,No,No,53,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),86.15,4568.74,Yes,4+ Years,2,1,0.5904,Medium Risk,Contract One Year
698f546d-5f29-4290-9848-5a54531c8812,Female,0,No,No,4,Yes,No,DSL,Two year,Yes,Electronic check,92.05,360.11,No,0-1 Year,2,0,0.0253,Low Risk,Contract One Year
d37ee471-6e3b-4507-a21c-1209c3a1962d,Female,0,No,No,43,Yes,Yes,No,One year,Yes,Bank transfer (automatic),88.42,3807.09,No,2-4 Years,2,1,0.0244,Low Risk,Contract Two Year
3d9ffe59-9bc0-4a93-92cd-adefb9d276f4,Female,1,No,No,4,Yes,No,No,One year,Yes,Credit card (automatic),73.76,301.57,Yes,0-1 Year,1,1,0.5071,Medium Risk,Total Charges
60042231-36c3-4e85-8bae-295e902a405c,Male,0,No,Yes,50,Yes,No phone service,No,Month-to-month,No,Mailed check,105.88,5296.74,Yes,4+ Years,1,0,0.4788,Medium Risk,Contract One Year
be9cafcf-ed17-46e9-8cdc-718dc4057420,Male,0,Yes,Yes,35,Yes,No phone service,Fiber optic,Two year,Yes,Electronic check,29.96,1043.93,No,2-4 Years,2,0,0.0782,Low Risk,Contract One Year
73d0b6c7-f62e-4f88-9c29-850b410bfc29,Female,0,No,Yes,24,Yes,No phone service,Fiber optic,Two year,No,Electronic check,98.95,2373.17,No,2-4 Years,2,0,0.0324,Low Risk,Contract One Year
000cd21a-65a7-4a30-b5b7-0dd9728f5897,Male,1,No,Yes,50,Yes,No,No,Two year,No,Electronic check,71.51,3581.41,No,4+ Years,1,0,0.0174,Low Risk,Contract One Year
48d3d2ce-fba3-491f-88df-aaf8b9efaad6,Male,0,Yes,Yes,43,Yes,No phone service,DSL,One year,No,Credit card (automatic),75.12,3225.27,No,2-4 Years,2,1,0.017,Low Risk,Contract Two Year
2294fa0a-8482-4c08-842c-65ad9883e9b1,Male,0,Yes,Yes,18,Yes,No phone service,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),35.54,642.86,No,1-2 Years,2,1,0.5746,Medium Risk,Contract One Year
01ae7eb1-4d45-4ea5-a3ec-4f6afe503fdc,Male,1,Yes,Yes,29,Yes,No phone service,Fiber optic,Two year,Yes,Bank transfer (automatic),32.67,947.18,No,2-4 Years,2,1,0.0432,Low Risk,Contract One Year
36fea0b4-38cd-4122-bc01-45e14ce2afa2,Male,1,Yes,Yes,47,Yes,Yes,No,Month-to-month,No,Mailed check,105.68,4967.76,No,2-4 Years,2,0,0.4979,Medium Risk,Contract One Year
c5828939-058e-489e-909d-97cddb107e7f,Female,0,Yes,Yes,31,Yes,No,Fiber optic,Two year,No,Mailed check,78.12,2417.54,No,2-4 Years,2,0,0.024,Low Risk,Contract One Year
d284b528-b091-4fb7-b17f-3f92d26aa790,Female,1,Yes,Yes,17,Yes,No phone service,No,Month-to-month,No,Mailed check,70.88,1206.61,No,1-2 Years,1,0,0.4592,Medium Risk,Contract One Year
82e2b02d-8dbc-4e5a-ab4a-ede646a52064,Male,1,No,Yes,46,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),94.14,4331.74,No,2-4 Years,3,1,0.0143,Low Risk,Contract One Year
9255273f-ed09-40f7-9217-4fb08e6b3085,Male,1,No,Yes,39,Yes,No phone service,Fiber optic,Two year,No,Electronic check,68.75,2673.7,No,2-4 Years,2,0,0.032,Low Risk,Contract One Year
75dacbbe-09a9-461a-9823-3383279b637c,Male,0,Yes,Yes,30,Yes,Yes,No,Month-to-month,Yes,Mailed check,26.31,789.28,No,2-4 Years,2,0,0.3829,Medium Risk,Contract One Year
43d643ed-236e-4832-a7f6-a2ac5b0c4170,Male,0,Yes,No,66,Yes,No phone service,Fiber optic,Two year,Yes,Credit card (automatic),81.57,5386.69,No,4+ Years,2,1,0.0391,Low Risk,Contract One Year
3ff69f41-9508-4801-a3be-7ca05df924fb,Female,0,No,No,36,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),96.99,3489.71,No,2-4 Years,2,1,0.6698,Medium Risk,Contract One Year
4ce09ecb-cfa2-4fb8-8199-322e3ba58126,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,37.87,1994.87,Yes,4+ Years,3,0,0.6501,Medium Risk,Contract One Year
91ae3d4c-6659-4d83-920b-725b17871810,Female,1,No,Yes,1,Yes,No,No,Two year,Yes,Bank transfer (automatic),50.72,50.15,No,0-1 Year,1,1,0.0134,Low Risk,Contract One Year
13c37b5d-bbf8-4a91-b7a9-f824eafa4d5b,Female,0,No,No,6,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,90.82,552.25,Yes,0-1 Year,3,0,0.7514,High Risk,Contract One Year
7b874b4a-cafb-44fe-931f-04afb93c92d5,Female,1,No,No,72,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,98.82,7113.32,No,4+ Years,3,0,0.3443,Medium Risk,Contract One Year
e6267164-d361-4b3a-bcff-ae922c435667,Male,1,No,Yes,19,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.14,1339.8,No,1-2 Years,1,1,0.0368,Low Risk,Contract One Year
d1cbc092-9383-486d-b3ed-d6edb0894de4,Female,0,No,No,30,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),85.81,2570.24,Yes,2-4 Years,2,1,0.5755,Medium Risk,Contract One Year
a46acc9a-9861-4260-9869-c755e85c1ec9,Male,0,No,No,33,Yes,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),33.24,1091.12,Yes,2-4 Years,3,1,0.5715,Medium Risk,Contract One Year
